Image,Ground Truth Season,a photo of spring,a photo of summer,a photo of autumn,a photo of winter,blooming flowers,dense green trees,colorful leaves,bare trees,a colorful wildflowers,sunlit wheat fields,yellow leaves,icy rivers,green grass and fresh buds on trees,dense green trees in summer,brown leaves in fall,cold weather with bare trees
/mnt/lake/VBags/161216/frame0423.jpg,Winter,0.3225,0.05432,0.0017185,0.6216,0.002113,0.001408,2.07e-05,0.9966,1.013e-05,1.734e-05,0.001285,0.9985,0.002207,0.000222,0.00406,0.9937
/mnt/lake/VBags/161216/frame0433.jpg,Winter,0.2272,0.12354,0.01204,0.637,0.001724,0.001595,0.0001329,0.9966,6.026e-05,8.37e-05,0.01343,0.9863,0.001716,0.000218,0.02225,0.9756
/mnt/lake/VBags/161216/frame0176.jpg,Winter,0.577,0.04053,0.00963,0.3726,0.02467,0.004494,0.000831,0.97,0.000751,0.00011075,0.08026,0.919,0.03488,0.0002277,0.0933,0.8716
/mnt/lake/VBags/161216/frame0461.jpg,Winter,0.1443,0.2455,0.002728,0.6074,0.0459,0.001986,0.001204,0.9507,7.963e-05,0.0001312,0.000646,0.999,0.001146,4.375e-05,0.004463,0.994
/mnt/lake/VBags/161216/frame0408.jpg,Winter,0.583,0.1222,0.01068,0.2842,0.001763,0.01031,0.0001565,0.988,0.0003638,2.34e-05,0.02757,0.972,0.00805,0.000932,0.03087,0.96
/mnt/lake/VBags/161216/frame0177.jpg,Winter,0.5176,0.0819,0.00978,0.3906,0.00949,0.006836,0.0002267,0.9834,0.00027,6.616e-05,0.02129,0.9785,0.01852,0.0003288,0.03102,0.95
/mnt/lake/VBags/161216/frame0112.jpg,Winter,0.2229,0.518,0.006523,0.2524,0.001205,0.000984,6.694e-05,0.9976,5.91e-05,0.001454,0.0004168,0.998,0.0008817,8.595e-05,0.001523,0.9976
/mnt/lake/VBags/161216/frame0295.jpg,Winter,0.6133,0.1246,0.01055,0.2517,0.004745,0.002008,8.965e-05,0.993,0.00738,0.0684,0.05084,0.8735,0.10223,8.225e-05,0.000647,0.897
/mnt/lake/VBags/161216/frame0472.jpg,Winter,0.3574,0.0247,0.00983,0.608,0.0002866,0.0009694,3.07e-05,0.9985,0.001153,0.002832,0.10626,0.8896,0.01301,5.484e-05,0.0008187,0.9863
/mnt/lake/VBags/161216/frame0232.jpg,Winter,0.703,0.10455,0.005898,0.1863,0.001669,0.002975,3.06e-05,0.995,0.001976,0.001785,0.1475,0.8486,0.01382,0.0002694,0.00222,0.984
/mnt/lake/VBags/161216/frame0340.jpg,Winter,0.6826,0.0665,0.003418,0.2473,0.005802,0.003305,1.967e-05,0.9907,0.005917,0.0631,0.1742,0.757,0.146,0.0002606,0.0005965,0.853
/mnt/lake/VBags/161216/frame0245.jpg,Winter,0.7563,0.04688,0.002407,0.1942,0.0083,0.0022,5.05e-05,0.9893,0.002285,0.0009522,0.08246,0.9146,0.0814,8.96e-05,0.001143,0.9175
/mnt/lake/VBags/161216/frame0385.jpg,Winter,0.578,0.0619,0.004017,0.3562,0.001151,0.0003977,2.84e-05,0.9985,0.0005383,0.001558,0.02437,0.9736,0.014275,2.21e-05,0.0005283,0.9854
/mnt/lake/VBags/161216/frame0174.jpg,Winter,0.3777,0.03406,0.01233,0.5757,0.003365,0.003418,5.19e-05,0.993,0.000358,0.0001447,0.1143,0.8853,0.01604,0.0004997,0.02191,0.9614
/mnt/lake/VBags/161216/frame0249.jpg,Winter,0.7583,0.07623,0.00656,0.1589,0.00873,0.01311,0.0002152,0.978,0.002989,0.003283,0.3826,0.6113,0.2808,0.0006337,0.001777,0.717
/mnt/lake/VBags/161216/frame0220.jpg,Winter,0.4155,0.0885,0.009926,0.4858,0.00327,0.000777,0.0001578,0.9956,0.00795,0.0005946,0.1674,0.824,0.0095,7.48e-05,0.00623,0.9844
/mnt/lake/VBags/161216/frame0444.jpg,Winter,0.4026,0.1414,0.007034,0.449,0.00032,0.0002868,2.354e-05,0.9995,0.0001211,0.002321,0.01611,0.9814,0.00181,1.38e-05,0.0002732,0.998
/mnt/lake/VBags/161223/frame0045.jpg,Winter,0.04892,0.01237,0.001115,0.9375,0.0004582,0.0003738,9.54e-06,0.999,9e-07,1e-06,0.00038,0.9995,0.0002959,8.4e-06,5.56e-05,0.9995
/mnt/lake/VBags/161223/frame0161.jpg,Winter,0.0681,0.03268,0.002026,0.897,0.04947,0.002424,0.0002806,0.9478,0.001447,0.000349,0.00529,0.9927,0.02592,7.516e-05,0.01598,0.958
/mnt/lake/VBags/161223/frame0035.jpg,Winter,0.0748,0.04068,0.000885,0.884,0.02551,0.001906,0.0001229,0.9727,8.3e-06,1.013e-05,0.001501,0.9985,0.001151,2.58e-05,0.0004168,0.9985
/mnt/lake/VBags/161223/frame0301.jpg,Winter,0.09717,0.03574,0.00103,0.866,0.08844,0.003376,0.0007834,0.907,4.387e-05,1.73e-05,0.003124,0.9966,0.00439,7.09e-05,0.002172,0.993
/mnt/lake/VBags/161223/frame0335.jpg,Winter,0.0908,0.0329,0.001315,0.875,0.001186,0.001499,5.996e-05,0.997,1.69e-05,2.01e-05,0.00205,0.998,0.0007205,3.266e-05,0.0001712,0.999
/mnt/lake/VBags/161223/frame0350.jpg,Winter,0.11676,0.03046,0.003418,0.849,0.002798,0.0008016,5.99e-05,0.9966,0.000133,2.83e-05,0.03357,0.9663,0.001647,1.89e-05,0.000766,0.9976
/mnt/lake/VBags/161223/frame0351.jpg,Winter,0.1107,0.02888,0.003044,0.8574,0.002249,0.001386,0.0001268,0.996,4.02e-05,2.59e-05,0.01343,0.9863,0.001187,2.23e-05,0.0003622,0.9985
/mnt/lake/VBags/161223/frame0044.jpg,Winter,0.0915,0.03873,0.001959,0.8677,0.0009527,0.001955,2.88e-05,0.997,3.64e-06,5.9e-06,0.000985,0.999,0.00091,0.0001606,0.001431,0.9976
/mnt/lake/VBags/161223/frame0359.jpg,Winter,0.11285,0.0384,0.001768,0.847,0.00251,0.000615,2.75e-05,0.997,9.24e-06,1.156e-05,0.0006666,0.9995,0.002182,1.02e-05,9.59e-05,0.9976
/mnt/lake/VBags/161223/frame0032.jpg,Winter,0.0879,0.02188,0.002342,0.8877,0.000677,0.000291,1.08e-05,0.999,1.365e-05,3.8e-05,0.00468,0.995,0.0004306,3.46e-06,0.0001354,0.9995
/mnt/lake/VBags/161223/frame0082.jpg,Winter,0.4646,0.0702,0.01471,0.4504,0.0003974,0.001754,7.6e-06,0.998,0.001684,0.0091,0.0891,0.9,0.003763,0.000135,0.00035,0.9956
/mnt/lake/VBags/161223/frame0132.jpg,Winter,0.3918,0.0359,0.01952,0.5527,0.002214,0.0008407,8.726e-05,0.997,0.0098,0.0018425,0.11945,0.869,0.00864,5.64e-05,0.0085,0.983
/mnt/lake/VBags/161223/frame0265.jpg,Winter,0.4985,0.03445,0.006176,0.461,0.001777,0.003216,3.356e-05,0.995,0.0004687,0.0001302,0.03903,0.9604,0.008484,0.0007296,0.01023,0.9805
/mnt/lake/VBags/161223/frame0527.jpg,Winter,0.4773,0.1812,0.002838,0.3386,0.000597,0.001431,1.06e-05,0.998,0.003208,0.004665,0.015305,0.977,0.001648,5.64e-05,5.82e-05,0.998
/mnt/lake/VBags/161223/frame0049.jpg,Winter,0.4893,0.06125,0.01098,0.4385,0.000654,0.003122,1.8e-05,0.996,0.0002637,9.86e-05,0.0803,0.9194,0.00597,0.000649,0.005104,0.9883
/mnt/lake/VBags/161223/frame0512.jpg,Winter,0.5625,0.04477,0.01186,0.3806,0.0008807,0.002842,5.37e-05,0.996,0.002079,0.000406,0.2222,0.7754,0.01031,0.0004458,0.017,0.972
/mnt/lake/VBags/161223/frame0107.jpg,Winter,0.6753,0.04248,0.01799,0.2644,0.001264,0.0004234,3.755e-05,0.998,0.003263,0.001482,0.1454,0.85,0.005447,2.813e-05,0.003862,0.9907
/mnt/lake/VBags/161223/frame0502.jpg,Winter,0.5864,0.02919,0.00612,0.3784,0.002354,0.002708,3.684e-05,0.995,0.001682,0.0002463,0.14,0.858,0.011185,0.000322,0.01287,0.9756
/mnt/lake/VBags/161223/frame0497.jpg,Winter,0.4905,0.06335,0.01348,0.4329,0.001165,0.003761,6.473e-05,0.995,0.0003753,0.0001075,0.07916,0.9204,0.01259,0.000678,0.01721,0.9697
/mnt/lake/VBags/161223/frame0217.jpg,Winter,0.5728,0.0184,0.002958,0.406,0.001693,0.00446,1.14e-05,0.9937,0.01339,0.05054,0.2162,0.7197,0.09265,0.0001603,0.0003967,0.9067
/mnt/lake/VBags/161223/frame0382.jpg,Winter,0.2993,0.1268,0.03156,0.542,0.02905,0.006382,0.002499,0.962,0.0006037,0.0002255,0.02095,0.978,0.003105,0.0001595,0.005802,0.9907
/mnt/lake/VBags/161223/frame0333.jpg,Winter,0.1793,0.1608,0.004086,0.656,0.0007544,0.001244,5.424e-05,0.998,3.49e-05,0.0002463,0.003593,0.996,0.0017,2.77e-05,0.000144,0.998
/mnt/lake/VBags/161223/frame0447.jpg,Winter,0.3208,0.0762,0.003975,0.599,0.002401,0.01382,7.48e-05,0.984,5.925e-05,1.47e-05,0.00701,0.9927,0.00774,0.002474,0.00705,0.983
/mnt/lake/VBags/161223/frame0403.jpg,Winter,0.1313,0.0483,0.003088,0.8174,0.04135,0.002445,0.000452,0.9556,6e-06,1.097e-05,0.0009327,0.999,0.00468,6.32e-05,0.0003994,0.9946
/mnt/lake/VBags/161223/frame0258.jpg,Winter,0.2827,0.10236,0.007187,0.608,0.00935,0.02109,0.0002067,0.969,8.386e-05,4.12e-05,0.003593,0.996,0.01608,0.003532,0.031,0.949
/mnt/lake/VBags/161223/frame0039.jpg,Winter,0.1475,0.1029,0.000919,0.7485,0.000636,0.0002033,3.64e-06,0.999,4.05e-06,4.005e-05,0.0003102,0.9995,0.0002415,4.35e-06,1.204e-05,0.9995
/mnt/lake/VBags/161223/frame0029.jpg,Winter,0.09326,0.2382,0.00069,0.668,0.001187,0.0007906,7.15e-06,0.998,1.097e-05,6.4e-05,2.885e-05,1.0,0.0002453,1.57e-05,3.32e-05,0.9995
/mnt/lake/VBags/161223/frame0037.jpg,Winter,0.1837,0.354,0.000492,0.4617,0.006287,0.0005665,2.754e-05,0.993,1.67e-05,4.756e-05,0.0001824,0.9995,0.001065,1.57e-05,8.47e-05,0.999
/mnt/lake/VBags/161223/frame0391.jpg,Winter,0.1442,0.03702,0.001903,0.817,0.01405,0.0007625,6.664e-05,0.9854,2.86e-06,9.4e-06,0.0004582,0.9995,0.00205,1.76e-05,0.00010616,0.998
/mnt/lake/VBags/161223/frame0485.jpg,Winter,0.461,0.04288,0.005623,0.4907,0.000606,0.001596,1.59e-05,0.9976,3.7e-05,2.71e-05,0.008064,0.9917,0.00316,0.000222,0.003418,0.993
/mnt/lake/VBags/161223/frame0423.jpg,Winter,0.1815,0.08057,0.00876,0.729,0.001499,0.001047,3.964e-05,0.9976,0.000399,0.005177,0.03824,0.956,0.00225,1.82e-05,0.0001862,0.9976
/mnt/lake/VBags/161223/frame0200.jpg,Winter,0.5806,0.04996,0.005783,0.3635,0.00356,0.009674,3.8e-05,0.987,0.006847,0.005047,0.0629,0.9253,0.11224,0.001247,0.003391,0.8833
/mnt/lake/VBags/161223/frame0245.jpg,Winter,0.3384,0.01659,0.002974,0.642,0.000939,0.000896,1.2e-05,0.998,0.00258,0.00159,0.0625,0.933,0.00818,5.865e-05,0.001056,0.9907
/mnt/lake/VBags/161223/frame0206.jpg,Winter,0.433,0.05862,0.01733,0.491,0.01505,0.008575,0.0001837,0.976,0.0007544,0.000348,0.0244,0.9746,0.0669,0.0006456,0.009056,0.9233
/mnt/lake/VBags/161223/frame0397.jpg,Winter,0.09576,0.0336,0.003714,0.8667,0.000616,0.001169,2.39e-05,0.998,5.8e-05,0.0005126,0.00498,0.9946,0.00215,2.426e-05,0.0001231,0.9976
/mnt/lake/VBags/161223/frame0442.jpg,Winter,0.439,0.0366,0.0031,0.5215,0.001111,0.00426,3.743e-05,0.9946,0.000608,0.001402,0.0206,0.9775,0.05576,0.0003066,0.001175,0.943
/mnt/lake/VBags/161223/frame0242.jpg,Winter,0.1428,0.01904,0.00292,0.835,0.0002778,0.0008426,1.425e-05,0.999,8.21e-05,4.03e-05,0.0169,0.983,0.001304,6.19e-05,0.000924,0.9976
/mnt/lake/VBags/161223/frame0078.jpg,Winter,0.3264,0.0396,0.014565,0.6196,0.001013,0.003025,3.06e-05,0.996,0.0003054,0.0006123,0.0814,0.9175,0.00509,0.0003574,0.00922,0.9854
/mnt/lake/VBags/161223/frame0236.jpg,Winter,0.4922,0.1048,0.01375,0.3894,0.001567,0.003819,5.406e-05,0.9946,0.001173,0.001437,0.034,0.9634,0.00588,0.0002928,0.005108,0.989
/mnt/lake/VBags/161223/frame0278.jpg,Winter,0.1342,0.06335,0.00608,0.7964,0.001098,0.001205,5.054e-05,0.9976,7.695e-05,7.4e-05,0.011154,0.989,0.002182,4.82e-05,0.0005517,0.997
/mnt/lake/VBags/170217/frame0340.jpg,Winter,0.08813,0.0754,0.0001729,0.8364,0.0899,0.001808,0.000518,0.9077,7.486e-05,3.43e-05,6.5e-05,1.0,0.001895,3.445e-05,0.0009985,0.997
/mnt/lake/VBags/170217/frame0150.jpg,Winter,0.11993,0.04343,0.004234,0.8325,0.03586,0.008385,0.001717,0.954,0.0002964,0.0002534,0.006096,0.993,0.01084,0.000371,0.0277,0.961
/mnt/lake/VBags/170217/frame0341.jpg,Winter,0.1667,0.106,0.002695,0.7246,0.00446,0.001719,0.000328,0.9937,0.0001376,0.0001659,0.0006876,0.999,0.001671,3.636e-05,0.001807,0.9966
/mnt/lake/VBags/170217/frame0237.jpg,Winter,0.1406,0.03445,0.003254,0.822,0.001982,0.00337,5.28e-05,0.9946,8.67e-05,2.31e-05,0.009125,0.9907,0.003937,0.0002637,0.002043,0.9937
/mnt/lake/VBags/170217/frame0019.jpg,Winter,0.1288,0.1288,0.001547,0.7407,0.000954,0.0006256,2.795e-05,0.9985,3.904e-05,0.001097,0.001725,0.997,0.0005794,8.7e-06,3.88e-05,0.9995
/mnt/lake/VBags/170217/frame0236.jpg,Winter,0.2264,0.03815,0.004555,0.731,0.002283,0.001723,7.004e-05,0.996,7e-05,1.6e-05,0.004906,0.995,0.002882,6.264e-05,0.002792,0.994
/mnt/lake/VBags/170217/frame0022.jpg,Winter,0.1576,0.1871,0.001835,0.6533,0.00997,0.00334,0.0008316,0.986,8.11e-05,0.001279,0.004128,0.9946,0.001325,6.39e-05,0.000552,0.998
/mnt/lake/VBags/170217/frame0342.jpg,Winter,0.1938,0.1375,0.002638,0.666,0.000755,0.0005107,4.83e-05,0.9985,5.305e-05,0.0001686,0.0008163,0.999,0.0009546,9.95e-06,0.0002376,0.999
/mnt/lake/VBags/170217/frame0244.jpg,Winter,0.2493,0.03537,0.005093,0.7104,0.001343,0.002588,3.36e-05,0.996,0.0001093,4.67e-05,0.01912,0.981,0.00347,0.0002184,0.00358,0.9927
/mnt/lake/VBags/170217/frame0029.jpg,Winter,0.1979,0.1471,0.006264,0.649,0.001299,0.004463,0.0001117,0.994,1.69e-05,9.43e-05,0.003483,0.9966,0.00178,0.000286,0.001046,0.997
/mnt/lake/VBags/170217/frame0348.jpg,Winter,0.473,0.2913,0.0088,0.2269,0.000261,0.0003102,8.94e-06,0.9995,0.0002463,0.000827,0.00332,0.9956,0.000883,1.043e-05,0.0001071,0.999
/mnt/lake/VBags/170217/frame0352.jpg,Winter,0.74,0.0431,0.004333,0.2122,0.000417,0.0005274,7e-06,0.999,0.00207,0.00554,0.2264,0.766,0.01542,5.066e-05,0.00022,0.9844
/mnt/lake/VBags/170217/frame0336.jpg,Winter,0.3787,0.1604,0.003952,0.4568,0.001864,0.001751,2.7e-05,0.9966,0.0002687,0.001282,0.001571,0.997,0.002934,8.327e-05,0.0001507,0.997
/mnt/lake/VBags/170217/frame0350.jpg,Winter,0.635,0.127,0.000829,0.2373,0.0007668,0.00057,6.74e-06,0.9985,0.0004323,0.002842,0.000894,0.9956,0.00454,9.8e-06,1.11e-05,0.9956
/mnt/lake/VBags/170217/frame0349.jpg,Winter,0.5967,0.1819,0.002186,0.2195,0.001,0.000527,1.3e-05,0.9985,0.000605,0.001322,0.002016,0.996,0.00289,1.043e-05,3.815e-05,0.997
/mnt/lake/VBags/170217/frame0065.jpg,Winter,0.519,0.04752,0.00981,0.4236,0.0008802,0.00322,2.27e-05,0.996,0.0003386,0.0005713,0.12244,0.8765,0.011765,0.000517,0.00847,0.9795
/mnt/lake/VBags/170217/frame0247.jpg,Winter,0.4878,0.08215,0.00614,0.4238,0.0008035,0.000984,3.064e-05,0.998,0.0004513,0.0002513,0.0747,0.925,0.00488,0.000175,0.005196,0.9897
/mnt/lake/VBags/170217/frame0106.jpg,Winter,0.5356,0.1272,0.007175,0.33,0.00178,0.0012045,3.934e-05,0.997,0.002142,0.000758,0.0911,0.906,0.010895,0.0002059,0.008095,0.981
/mnt/lake/VBags/170217/frame0328.jpg,Winter,0.2974,0.02992,0.012665,0.66,0.001499,0.001243,0.0001708,0.997,0.000643,2.533e-05,0.05832,0.941,0.009254,9.07e-05,0.01701,0.9736
/mnt/lake/VBags/170217/frame0069.jpg,Winter,0.621,0.0494,0.01249,0.3171,0.001015,0.001263,3.934e-05,0.9976,0.0004747,0.0002123,0.1276,0.8716,0.01511,0.00010663,0.00547,0.9795
/mnt/lake/VBags/170217/frame0202.jpg,Winter,0.4487,0.355,0.006107,0.1901,0.616,0.005085,0.01656,0.3623,0.01315,0.0006056,0.00444,0.982,0.185,0.000768,0.03503,0.7793
/mnt/lake/VBags/170217/frame0339.jpg,Winter,0.1239,0.275,0.0006604,0.6006,0.02553,0.001005,0.0003529,0.973,0.0001123,0.0001141,0.0002066,0.9995,0.001548,1.82e-05,0.0007906,0.9976
/mnt/lake/VBags/170217/frame0083.jpg,Winter,0.3416,0.0683,0.008965,0.581,0.0001633,0.001032,1.89e-05,0.999,3.34e-05,3.135e-05,0.00255,0.9976,0.0008826,0.00010216,0.000519,0.9985
/mnt/lake/VBags/170217/frame0332.jpg,Winter,0.3413,0.05573,0.003975,0.599,0.00601,0.02957,0.0001872,0.9644,0.00010526,2.426e-05,0.01033,0.9897,0.02977,0.004356,0.05392,0.912
/mnt/lake/VBags/170217/frame0307.jpg,Winter,0.48,0.1534,0.00409,0.3623,0.002348,0.004745,8.29e-05,0.9927,7.52e-05,2.366e-05,0.003124,0.9966,0.006393,0.0004022,0.014404,0.979
/mnt/lake/VBags/170217/frame0030.jpg,Winter,0.298,0.1895,0.00546,0.507,0.000543,0.001987,1.54e-05,0.9976,1.82e-05,0.0004792,0.00225,0.997,0.00205,0.0001175,0.0001763,0.9976
/mnt/lake/VBags/170217/frame0036.jpg,Winter,0.3723,0.08984,0.00427,0.5337,0.0004106,0.000458,2.074e-05,0.999,3.15e-05,0.0001701,0.00712,0.9927,0.00208,4.32e-05,0.0007777,0.997
/mnt/lake/VBags/170217/frame0310.jpg,Winter,0.3723,0.04883,0.002508,0.5767,0.003109,0.01996,0.00010806,0.977,6.676e-05,1.44e-05,0.00454,0.9956,0.02065,0.002077,0.02779,0.9497
/mnt/lake/VBags/170217/frame0299.jpg,Winter,0.4968,0.06122,0.003454,0.4385,0.001593,0.003168,4.18e-05,0.995,0.0001268,3.96e-05,0.01169,0.9883,0.006157,0.000446,0.00535,0.9883
/mnt/lake/VBags/170217/frame0318.jpg,Winter,0.505,0.08374,0.005436,0.4058,0.001798,0.006577,8.41e-05,0.9917,0.0002034,6.35e-05,0.01566,0.984,0.00809,0.0006046,0.01159,0.9795
/mnt/lake/VBags/170217/frame0113.jpg,Winter,0.474,0.05075,0.008415,0.4668,0.004536,0.000776,7.564e-05,0.9946,0.00167,0.001028,0.1189,0.8784,0.01793,3.463e-05,0.003117,0.979
/mnt/lake/VBags/170217/frame0353.jpg,Winter,0.4763,0.0587,0.00347,0.4617,0.0007915,0.0003247,1.47e-05,0.999,0.001132,0.001987,0.0599,0.937,0.01001,1.93e-05,0.0004609,0.9897
/mnt/lake/VBags/170217/frame0033.jpg,Winter,0.4426,0.03577,0.00414,0.5176,0.000968,0.002016,4.97e-05,0.997,0.0001514,7.38e-05,0.02931,0.9707,0.005898,0.0001781,0.001885,0.992
/mnt/lake/VBags/170217/frame0245.jpg,Winter,0.619,0.08923,0.003407,0.288,0.003698,0.002314,1.09e-05,0.994,0.0007424,0.0005736,0.02402,0.9746,0.00816,0.000376,0.002234,0.9893
/mnt/lake/VBags/170217/frame0343.jpg,Winter,0.3289,0.1733,0.00383,0.494,0.0002098,0.000561,2.074e-05,0.999,5.94e-05,0.001521,0.002356,0.996,0.001648,1.89e-05,8.076e-05,0.998
/mnt/lake/VBags/170217/frame0364.jpg,Winter,0.779,0.12134,0.00517,0.0945,0.009834,0.002907,6.52e-05,0.9873,0.005493,0.007168,0.44,0.5474,0.0874,0.000333,0.0012665,0.911
/mnt/lake/VBags/170217/frame0344.jpg,Winter,0.2307,0.1854,0.003906,0.58,0.0002304,0.0004237,1.806e-05,0.9995,3.64e-05,0.001225,0.0004168,0.9985,0.001116,1.28e-05,4.905e-05,0.999
/mnt/lake/VBags/170217/frame0331.jpg,Winter,0.5493,0.03918,0.003166,0.4082,0.000585,0.005726,3.05e-05,0.9937,0.00010645,3.856e-05,0.02228,0.9775,0.00895,0.0005994,0.003847,0.987
/mnt/lake/VBags/170217/frame0228.jpg,Winter,0.5186,0.03873,0.006424,0.4365,0.00609,0.001588,4.65e-05,0.992,0.005905,0.002241,0.1488,0.8433,0.01732,0.00011486,0.007217,0.9756
/mnt/lake/VBags/170217/frame0000.jpg,Winter,0.277,0.05292,0.00492,0.665,0.0008163,0.0003402,0.00012136,0.9985,0.0016,0.001677,0.7666,0.2301,0.002321,7.5e-06,0.001166,0.9966
/mnt/lake/VBags/170223/frame0077.jpg,Winter,0.1081,0.01374,0.000921,0.8774,0.001753,0.0009236,2.97e-05,0.997,5.85e-05,2.897e-05,0.01263,0.9873,0.001672,2.01e-05,0.001344,0.997
/mnt/lake/VBags/170223/frame0082.jpg,Winter,0.1171,0.04114,0.002712,0.839,0.0007653,0.002756,3.36e-05,0.9966,6.3e-06,7.33e-06,0.002672,0.997,0.002312,0.0001727,0.00474,0.9927
/mnt/lake/VBags/170223/frame0076.jpg,Winter,0.1575,0.01584,0.001241,0.825,0.003067,0.002426,2.34e-05,0.9946,0.0001395,5.09e-05,0.04813,0.9517,0.001806,9.72e-05,0.002111,0.996
/mnt/lake/VBags/170223/frame0387.jpg,Winter,0.2402,0.04047,0.001893,0.7173,0.003267,0.001544,6.676e-05,0.995,5.8e-06,1.97e-06,0.001525,0.9985,0.00418,6.76e-05,0.00375,0.992
/mnt/lake/VBags/170223/frame0067.jpg,Winter,0.1525,0.09393,0.003115,0.7505,0.0004876,0.0003624,3.02e-05,0.999,0.000691,0.002468,0.0166,0.9805,0.0002654,5.6e-06,0.0001442,0.9995
/mnt/lake/VBags/170223/frame0339.jpg,Winter,0.2542,0.02054,0.001559,0.7236,0.00216,0.01096,0.00010747,0.987,2.52e-05,4.4e-06,0.002935,0.997,0.01596,0.000639,0.0108,0.9727
/mnt/lake/VBags/170223/frame0087.jpg,Winter,0.1783,0.11334,0.01418,0.6943,0.004517,0.004448,0.0003026,0.9907,0.0001239,0.0003877,0.0341,0.9653,0.00175,0.0002156,0.002546,0.9956
/mnt/lake/VBags/170223/frame0080.jpg,Winter,0.2102,0.09625,0.004295,0.6895,0.001323,0.002016,6.086e-05,0.9966,3.2e-05,3.57e-05,0.006004,0.994,0.00296,0.0001321,0.00667,0.99
/mnt/lake/VBags/170223/frame0083.jpg,Winter,0.2559,0.05533,0.004265,0.6846,0.001078,0.003479,2.96e-05,0.9956,1.854e-05,1.305e-05,0.00483,0.995,0.002659,0.0002718,0.00474,0.992
/mnt/lake/VBags/170223/frame0089.jpg,Winter,0.1893,0.0486,0.001446,0.7607,0.000249,0.0008826,8.76e-06,0.999,1.127e-05,2.69e-05,0.00097,0.999,0.000721,2.885e-05,0.00010383,0.999
/mnt/lake/VBags/170223/frame0426.jpg,Winter,0.685,0.0871,0.001672,0.226,0.00031,0.0004878,3.9e-06,0.999,0.001027,0.002209,0.002836,0.994,0.001623,1.2e-05,1.496e-05,0.9985
/mnt/lake/VBags/170223/frame0337.jpg,Winter,0.5737,0.04028,0.003521,0.3823,0.0008535,0.002756,1.943e-05,0.9966,0.000829,0.00097,0.1892,0.809,0.03152,0.0003343,0.002548,0.966
/mnt/lake/VBags/170223/frame0352.jpg,Winter,0.3152,0.1178,0.004787,0.562,0.00041,0.001896,1.07e-05,0.9976,8.63e-05,1.794e-05,0.01363,0.9863,0.001614,0.0005403,0.00529,0.9927
/mnt/lake/VBags/170223/frame0425.jpg,Winter,0.3306,0.1826,0.005867,0.481,0.0003798,0.0005527,1.26e-05,0.999,0.00115,0.002552,0.01423,0.982,0.0003626,2.015e-05,0.0001512,0.9995
/mnt/lake/VBags/170223/frame0423.jpg,Winter,0.4275,0.1324,0.005642,0.4343,0.000291,0.0008965,8e-06,0.999,0.000129,0.0003562,0.001754,0.9976,0.001206,2.545e-05,0.0001441,0.9985
/mnt/lake/VBags/170223/frame0316.jpg,Winter,0.415,0.0941,0.00539,0.4854,0.000605,0.003323,2.104e-05,0.996,0.0001982,5.21e-05,0.04813,0.9517,0.00625,0.0006585,0.00587,0.9873
/mnt/lake/VBags/170223/frame0280.jpg,Winter,0.755,0.07355,0.003387,0.1683,0.006878,0.003857,0.0001259,0.9893,0.01125,0.002512,0.0638,0.9224,0.1076,0.0004132,0.00503,0.8867
/mnt/lake/VBags/170223/frame0412.jpg,Winter,0.3545,0.1187,0.003067,0.524,0.002043,0.003998,5.704e-05,0.994,0.0001879,0.0004437,0.001187,0.998,0.006584,0.0002475,0.000532,0.9927
/mnt/lake/VBags/170223/frame0068.jpg,Winter,0.2416,0.2737,0.004288,0.4805,0.0002868,0.0004728,1.365e-05,0.999,0.0005484,0.001798,0.006573,0.991,0.0002453,9.36e-06,5.74e-05,0.9995
/mnt/lake/VBags/170223/frame0303.jpg,Winter,0.4814,0.0492,0.00984,0.4595,0.01032,0.0002465,8.39e-05,0.9893,0.014534,0.000254,0.0575,0.9277,0.006786,6.6e-06,0.001663,0.9917
/mnt/lake/VBags/170223/frame0278.jpg,Winter,0.2402,0.449,0.007034,0.3037,0.3225,0.002602,0.00254,0.6724,0.001355,0.0003269,0.0006976,0.9976,0.01173,0.0003276,0.01154,0.9766
/mnt/lake/VBags/170223/frame0386.jpg,Winter,0.4612,0.04712,0.000904,0.491,0.002966,0.005123,3.91e-05,0.9917,1.83e-05,2.56e-06,0.000883,0.999,0.011086,0.000472,0.005936,0.9824
/mnt/lake/VBags/170223/frame0356.jpg,Winter,0.4448,0.1422,0.00815,0.405,0.00973,0.0719,0.0004208,0.918,0.0001323,1.79e-05,0.008316,0.9917,0.01738,0.00945,0.08167,0.8916
/mnt/lake/VBags/170223/frame0338.jpg,Winter,0.3633,0.1058,0.002195,0.529,0.001215,0.0087,2.64e-05,0.99,0.00010127,1.87e-05,0.002018,0.998,0.004253,0.000558,0.002073,0.993
/mnt/lake/VBags/170223/frame0388.jpg,Winter,0.3137,0.0885,0.002357,0.595,0.00513,0.01709,0.00010484,0.9775,0.0001086,1.603e-05,0.00255,0.9976,0.007153,0.001344,0.00977,0.982
/mnt/lake/VBags/170223/frame0369.jpg,Winter,0.56,0.1351,0.00492,0.2998,0.004753,0.03052,0.0003088,0.9644,0.0001855,1.246e-05,0.006096,0.9937,0.01904,0.003109,0.0457,0.932
